ufn,spp,date,site.id,survey.id,seine.id,weight,length.lab,length.field,licing.protocol,cal.cop,lep.cop,unid.cop,chal.a,chal.b,chal.unid,cal.m,cal.paf,cal.af,cal.mot.unid.notgf,cal.mot.notgf,cal.gf,lep.pam,lep.paf,lep.am,lep.af,lep.gf,lep.mot.unid.notgf,comments
U654,SO,15/06/19,J02,JE191,JN291,15.8,118,NA,lab_finescale,0,0,NA,0,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,NA
U648,SO,15/06/19,J02,JE191,JN291,18.8,128,NA,lab_finescale,0,0,NA,2,0,NA,1,0,0,0,1,1,0,0,0,0,0,0,NA
U2512,CU,15/06/19,J09,JE189,JN289,18.9,124,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U2630,CU,15/06/19,J09,JE189,JN289,19.1,128,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0,0,0,0,0,NA
U2631,CU,15/06/19,J09,JE189,JN289,17.6,123,NA,lab_motiles,NA,NA,NA,NA,NA,NA,1,0,1,0,2,1,0,0,0,0,0,0,NA
U2632,CU,15/06/19,J09,JE189,JN289,20.4,128,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U2825,CU,15/06/19,J09,JE189,JN289,17.2,126,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA
U2913,CU,15/06/19,J09,JE189,JN289,20.6,133,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA
U2523,PI,15/06/19,J09,JE189,JN289,20.2,127,NA,lab_motiles,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA
U2524,PI,15/06/19,J09,JE189,JN289,23.6,132,NA,lab_motiles,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,1,0,NA
U2851,PI,15/06/19,J09,JE189,JN289,18.1,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U2852,PI,15/06/19,J09,JE189,JN289,22.8,133,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,1,0,1,0,NA
U2853,PI,15/06/19,J09,JE189,JN289,25.6,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U2854,PI,15/06/19,J09,JE189,JN289,17.5,122,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,NA
U2855,PI,15/06/19,J09,JE189,JN289,23.1,132,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA
U2856,PI,15/06/19,J09,JE189,JN289,18,126,NA,lab_motiles,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,0,0,0,1,0,0,NA
U2857,PI,15/06/19,J09,JE189,JN289,16.7,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U2858,PI,15/06/19,J09,JE189,JN289,18.8,127,NA,lab_motiles,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA
U1335,SO,15/06/19,J09,JE189,JN289,15,118,NA,lab_finescale,1,1,NA,1,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1337,SO,15/06/19,J09,JE189,JN289,15.6,114,NA,lab_finescale,1,0,NA,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1338,SO,15/06/19,J09,JE189,JN289,15.6,116,NA,lab_finescale,4,1,NA,9,0,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA
U1342,SO,15/06/19,J09,JE189,JN289,13.5,120,NA,lab_finescale,1,2,NA,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1353,SO,15/06/19,J09,JE189,JN289,22,133,NA,lab_finescale,0,0,NA,6,1,NA,2,1,0,0,3,0,0,0,0,0,0,0,NA
U1356,SO,15/06/19,J09,JE189,JN289,18.2,120,NA,lab_finescale,1,2,NA,1,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1336,SO,15/06/19,J09,JE189,JN289,16,115,NA,lab_finescale,0,0,NA,2,2,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA
U1341,SO,15/06/19,J09,JE189,JN289,13.8,115,NA,lab_finescale,3,2,NA,2,1,NA,0,1,0,0,1,1,0,0,0,0,0,0,NA
U1355,SO,15/06/19,J09,JE189,JN289,13.8,111,NA,lab_finescale,2,1,NA,2,3,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA
U1362,SO,15/06/19,J09,JE189,JN289,13.8,106,NA,lab_finescale,1,2,NA,6,2,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA
U1363,SO,15/06/19,J09,JE189,JN289,12.4,105,NA,lab_finescale,1,1,NA,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1354,SO,15/06/19,J09,JE189,JN289,14.9,117,NA,lab_finescale,4,0,NA,5,4,NA,3,0,0,0,3,0,0,0,0,0,0,0,NA
U2920,CU,15/06/22,D09,DE214,DN314,8.7,101,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U2924,CU,15/06/22,D09,DE214,DN314,13,111,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3009,CU,15/06/22,D09,DE214,DN314,12.4,108,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3010,CU,15/06/22,D09,DE214,DN314,16.7,120,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3013,CU,15/06/22,D09,DE214,DN314,11.8,112,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,1,NA
U2514,PI,15/06/22,D09,DE214,DN314,12.6,110,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,1,0,0,NA
U2515,PI,15/06/22,D09,DE214,DN314,8.7,96,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,NA
U2516,PI,15/06/22,D09,DE214,DN314,15.9,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,1,0,0,1,0,NA
U2834,PI,15/06/22,D09,DE214,DN314,13.8,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,NA
U2835,PI,15/06/22,D09,DE214,DN314,12.9,119,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,1,2,0,1,0,0,NA
U2836,PI,15/06/22,D09,DE214,DN314,10.8,111,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,1,0,1,0,NA
U2837,PI,15/06/22,D09,DE214,DN314,12.9,117,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U874,SO,15/06/22,D09,DE214,DN314,20.4,106,NA,lab_finescale,0,0,NA,2,3,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA
U875,SO,15/06/22,D09,DE214,DN314,19.4,122,NA,lab_finescale,0,0,NA,1,0,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA
U853,SO,15/06/22,D09,DE214,DN314,17.5,113,NA,lab_finescale,0,0,NA,3,1,NA,3,1,0,0,4,1,0,0,0,0,0,0,NA
U872,SO,15/06/22,D09,DE214,DN314,16,115,NA,lab_finescale,1,0,NA,9,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U873,SO,15/06/22,D09,DE214,DN314,14.4,111,NA,lab_finescale,1,0,NA,0,1,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA
U904,SO,15/06/22,D09,DE214,DN314,19.1,124,NA,lab_finescale,3,0,NA,4,3,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA
U905,SO,15/06/22,D09,DE214,DN314,13.3,110,NA,lab_finescale,0,1,NA,2,2,NA,1,1,0,0,2,0,0,0,0,0,0,0,NA
U906,SO,15/06/22,D09,DE214,DN314,20.4,125,NA,lab_finescale,1,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U913,SO,15/06/22,D09,DE214,DN314,16.7,113,NA,lab_finescale,2,1,NA,8,8,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA
U912,SO,15/06/22,D09,DE214,DN314,15.3,115,NA,lab_finescale,2,0,NA,4,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U2548,CU,15/06/23,J02,JE201,JN301,28.4,143,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3087,CU,15/06/23,J02,JE201,JN301,24,136,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3088,CU,15/06/23,J02,JE201,JN301,29.3,143,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3093,CU,15/06/23,J02,JE201,JN301,14.4,117,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA
U3094,CU,15/06/23,J02,JE201,JN301,27.2,140,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U2881,PI,15/06/23,J02,JE201,JN301,NA,139,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0,0,1,0,0,NA
U2882,PI,15/06/23,J02,JE201,JN301,24.2,135,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,2,0,2,0,0,0,0,0,0,0,NA
U2883,PI,15/06/23,J02,JE201,JN301,19.3,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U2884,PI,15/06/23,J02,JE201,JN301,27,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA
U2885,PI,15/06/23,J02,JE201,JN301,24.2,136,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA
U2886,PI,15/06/23,J02,JE201,JN301,31.3,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA
U2887,PI,15/06/23,J02,JE201,JN301,22.2,133,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA
U2888,PI,15/06/23,J02,JE201,JN301,25.1,137,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,0,0,0,0,0,0,NA
U2889,PI,15/06/23,J02,JE201,JN301,25.2,135,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U2890,PI,15/06/23,J02,JE201,JN301,22.7,134,NA,lab_motiles,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA
U593,SO,15/06/23,J02,JE201,JN301,16.6,119,NA,lab_finescale,0,0,NA,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U576,SO,15/06/23,J02,JE201,JN301,26.5,131,NA,lab_finescale,1,0,NA,10,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U578,SO,15/06/23,J02,JE201,JN301,20.9,116,NA,lab_finescale,1,0,NA,1,1,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA
U329,SO,15/06/23,J02,JE201,JN301,15.9,116,NA,lab_finescale,1,1,NA,1,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U330,SO,15/06/23,J02,JE201,JN301,16.9,115,NA,lab_finescale,0,1,NA,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U590,SO,15/06/23,J02,JE201,JN301,20.9,121,NA,lab_finescale,2,0,NA,3,2,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA
U591,SO,15/06/23,J02,JE201,JN301,20.4,119,NA,lab_finescale,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U621,SO,15/06/23,J02,JE201,JN301,22.5,130,NA,lab_finescale,1,0,NA,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U577,SO,15/06/23,J02,JE201,JN301,20.3,125,NA,lab_finescale,0,0,NA,10,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U592,SO,15/06/23,J02,JE201,JN301,14.5,109,NA,lab_finescale,1,0,NA,6,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4049,CU,15/06/23,J03,JE199,JN299,29.8,151,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4050,CU,15/06/23,J03,JE199,JN299,26.9,142,NA,lab_motiles,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA
U4061,CU,15/06/23,J03,JE199,JN299,19.4,128,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4062,CU,15/06/23,J03,JE199,JN299,19.2,130,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA
U4109,CU,15/06/23,J03,JE199,JN299,24.1,136,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4123,CU,15/06/23,J03,JE199,JN299,25.6,135,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4134,CU,15/06/23,J03,JE199,JN299,24.2,137,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4143,CU,15/06/23,J03,JE199,JN299,27.2,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4144,CU,15/06/23,J03,JE199,JN299,20.4,129,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1051,CU,15/06/23,J03,JE199,JN299,20.7,131,NA,lab_finescale,0,0,NA,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA
U4925,PI,15/06/23,J03,JE199,JN299,27.8,152,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA
U4926,PI,15/06/23,J03,JE199,JN299,25.5,136,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA
U4927,PI,15/06/23,J03,JE199,JN299,22.9,128,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,NA
U4929,PI,15/06/23,J03,JE199,JN299,20.3,130,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA
U4937,PI,15/06/23,J03,JE199,JN299,22.3,129,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U5045,PI,15/06/23,J03,JE199,JN299,22.7,131,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U5046,PI,15/06/23,J03,JE199,JN299,17.9,125,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U5047,PI,15/06/23,J03,JE199,JN299,22.3,130,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,NA
U5048,PI,15/06/23,J03,JE199,JN299,21.5,130,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U5049,PI,15/06/23,J03,JE199,JN299,17.6,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4729,SO,15/06/23,J03,JE199,JN299,20.1,130,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4730,SO,15/06/23,J03,JE199,JN299,17.8,122,NA,lab_motiles,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA
U4731,SO,15/06/23,J03,JE199,JN299,17.1,120,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4732,SO,15/06/23,J03,JE199,JN299,20,127,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4733,SO,15/06/23,J03,JE199,JN299,17.5,121,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4752,SO,15/06/23,J03,JE199,JN299,15.7,119,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4753,SO,15/06/23,J03,JE199,JN299,20.4,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4782,SO,15/06/23,J03,JE199,JN299,15.3,117,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4783,SO,15/06/23,J03,JE199,JN299,19.7,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA
U4784,SO,15/06/23,J03,JE199,JN299,19.3,124,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4785,SO,15/06/23,J03,JE199,JN299,16,125,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4786,SO,15/06/23,J03,JE199,JN299,16.1,122,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4787,SO,15/06/23,J03,JE199,JN299,16.7,119,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4803,SO,15/06/23,J03,JE199,JN299,20.1,127,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4804,SO,15/06/23,J03,JE199,JN299,16.6,125,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1149,SO,15/06/23,J03,JE199,JN299,17.2,114,NA,lab_finescale,1,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1172,SO,15/06/23,J03,JE199,JN299,16.9,120,NA,lab_finescale,2,0,NA,5,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1158,SO,15/06/23,J03,JE199,JN299,23.1,128,NA,lab_finescale,0,0,NA,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1150,SO,15/06/23,J03,JE199,JN299,23.7,139,NA,lab_finescale,1,0,NA,1,1,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA
U1159,SO,15/06/23,J03,JE199,JN299,20.3,122,NA,lab_finescale,0,0,NA,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1166,SO,15/06/23,J03,JE199,JN299,15.9,118,NA,lab_finescale,1,0,NA,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1192,SO,15/06/23,J03,JE199,JN299,24.1,140,NA,lab_finescale,3,0,NA,10,8,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA
U1167,SO,15/06/23,J03,JE199,JN299,17.4,118,NA,lab_finescale,0,0,NA,4,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1329,SO,15/06/23,J03,JE199,JN299,24.6,130,NA,lab_finescale,1,0,NA,6,7,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA
U1297,SO,15/06/23,J03,JE199,JN299,18.5,118,NA,lab_finescale,2,0,NA,5,0,NA,0,0,0,1,1,0,0,0,0,0,0,0,Cal mot missing posterior end
U2660,CU,15/06/27,D09,DE221,DN321,12.5,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,2,0,NA
U2662,CU,15/06/27,D09,DE221,DN321,10.2,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3091,CU,15/06/27,D09,DE221,DN321,30.8,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3140,CU,15/06/27,D09,DE221,DN321,28.1,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA
U3146,CU,15/06/27,D09,DE221,DN321,7.9,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3204,PI,15/06/27,D09,DE221,DN321,15.2,120,NA,lab_motiles,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA
U3205,PI,15/06/27,D09,DE221,DN321,12.3,117,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA
U3206,PI,15/06/27,D09,DE221,DN321,12.3,114,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0,0,0,0,0,NA
U3208,PI,15/06/27,D09,DE221,DN321,8,99,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3209,PI,15/06/27,D09,DE221,DN321,12.3,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,0,0,0,0,1,0,NA
U3210,PI,15/06/27,D09,DE221,DN321,14.2,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA
U3211,PI,15/06/27,D09,DE221,DN321,14.3,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3212,PI,15/06/27,D09,DE221,DN321,14.6,120,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,1,0,0,0,0,NA
U3213,PI,15/06/27,D09,DE221,DN321,10.8,119,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,1,1,2,0,0,0,0,0,0,0,NA
U3218,PI,15/06/27,D09,DE221,DN321,12.6,111,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,NA
U851,SO,15/06/27,D09,DE221,DN321,20.9,129,NA,lab_finescale,2,1,NA,17,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U888,SO,15/06/27,D09,DE221,DN321,26.2,130,NA,lab_finescale,2,0,NA,6,2,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA
U893,SO,15/06/27,D09,DE221,DN321,15.1,100,NA,lab_finescale,2,1,NA,1,0,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA
U895,SO,15/06/27,D09,DE221,DN321,22.4,122,NA,lab_finescale,1,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U885,SO,15/06/27,D09,DE221,DN321,18.1,116,NA,lab_finescale,3,0,NA,6,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U886,SO,15/06/27,D09,DE221,DN321,20.5,123,NA,lab_finescale,3,0,NA,16,1,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA
U887,SO,15/06/27,D09,DE221,DN321,14.8,118,NA,lab_finescale,2,1,NA,6,5,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA
U889,SO,15/06/27,D09,DE221,DN321,17.1,116,NA,lab_finescale,3,4,NA,16,1,NA,1,0,0,0,1,0,0,0,1,0,0,0,NA
U892,SO,15/06/27,D09,DE221,DN321,19.3,120,NA,lab_finescale,0,0,NA,4,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U894,SO,15/06/27,D09,DE221,DN321,16.9,116,NA,lab_finescale,4,1,NA,4,1,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA
U896,SO,15/06/27,D09,DE221,DN321,22.1,122,NA,lab_finescale,6,0,NA,6,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3145,CU,15/07/02,D09,DE231,DN331,28.9,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3149,CU,15/07/02,D09,DE231,DN331,30.3,143,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3152,CU,15/07/02,D09,DE231,DN331,13.8,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3154,CU,15/07/02,D09,DE231,DN331,33.3,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA
U3155,CU,15/07/02,D09,DE231,DN331,27.8,137,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA
U2538,PI,15/07/02,D09,DE231,DN331,15.9,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U2900,PI,15/07/02,D09,DE231,DN331,17,135,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3225,PI,15/07/02,D09,DE231,DN331,14.9,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3229,PI,15/07/02,D09,DE231,DN331,16.7,123,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3234,PI,15/07/02,D09,DE231,DN331,10.6,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3235,PI,15/07/02,D09,DE231,DN331,15.1,123,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,1,0,0,1,2,0,0,0,0,0,0,NA
U3236,PI,15/07/02,D09,DE231,DN331,18.1,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4856,SO,15/07/02,D09,DE231,DN331,18.8,116,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1330,SO,15/07/02,D09,DE231,DN331,10,90,NA,lab_finescale,1,0,NA,9,3,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA
U245,SO,15/07/02,D09,DE231,DN331,21.8,121,NA,lab_finescale,1,0,NA,3,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U246,SO,15/07/02,D09,DE231,DN331,21.1,122,NA,lab_finescale,0,1,NA,14,5,NA,3,1,0,0,4,0,0,0,0,0,0,0,NA
U247,SO,15/07/02,D09,DE231,DN331,26.4,125,NA,lab_finescale,0,0,NA,4,1,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA
