ufn,spp,date,site.id,survey.id,seine.id,cal.cop,lep.cop,unid.cop,chal.a,chal.b,chal.unid,cal.m,cal.paf,cal.af,cal.mot.unid.notgf,cal.mot.notgf,cal.gf,lep.pam,lep.paf,lep.am,lep.af,lep.gf,lep.mot.unid.notgf,comments,licing.protocol,weight,length.lab,length.field
U3126,CU,2015-05-20,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,1,0,0,NA,lab_motiles,5.2,NA,NA
U4728,SO,2015-05-20,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,8.8,97,NA
U4742,SO,2015-05-20,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,9.9,108,NA
U4743,SO,2015-05-20,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,11.7,109,NA
U4744,SO,2015-05-20,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,9.2,104,NA
U4745,SO,2015-05-20,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,11.7,105,NA
U4776,SO,2015-05-20,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,11.3,106,NA
U4777,SO,2015-05-20,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,8.7,102,NA
U4778,SO,2015-05-20,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,7.9,96,NA
U4779,SO,2015-05-20,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,8.4,97,NA
U4780,SO,2015-05-20,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,19,128,NA
U4781,SO,2015-05-20,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,1,0,1,2,0,0,0,0,0,0,0,NA,lab_motiles,9.5,NA,NA
U4800,SO,2015-05-20,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,8.1,95,NA
U4801,SO,2015-05-20,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,9.9,102,NA
U4802,SO,2015-05-20,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,10.1,106,NA
U4820,SO,2015-05-20,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,10.6,NA,NA
U4821,SO,2015-05-20,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,11.3,106,NA
U4822,SO,2015-05-20,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,10.5,NA,NA
U4823,SO,2015-05-20,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,7.8,NA,NA
U4848,SO,2015-05-20,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,8.4,NA,NA
U4849,SO,2015-05-20,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,10.2,101,NA
U357,SO,2015-05-20,D09,DE112,DN212,0,0,NA,8,6,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,10.6,101,NA
U349,SO,2015-05-20,D09,DE112,DN212,1,0,NA,7,7,NA,1,1,0,0,2,0,0,0,0,0,0,0,NA,lab_finescale,11.1,104,NA
U350,SO,2015-05-20,D09,DE112,DN212,1,0,NA,5,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,9.8,101,NA
U362,SO,2015-05-20,D09,DE112,DN212,0,0,NA,5,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,6.8,89,NA
U355,SO,2015-05-20,D09,DE112,DN212,1,0,NA,3,2,NA,1,1,0,0,2,0,0,0,0,0,0,0,NA,lab_finescale,12,98,NA
U347,SO,2015-05-20,D09,DE112,DN212,0,0,NA,5,3,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_finescale,11.3,102,NA
U356,SO,2015-05-20,D09,DE112,DN212,2,1,NA,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,10.5,103,NA
U361,SO,2015-05-20,D09,DE112,DN212,3,0,NA,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,9.1,98,NA
U363,SO,2015-05-20,D09,DE112,DN212,2,0,NA,9,2,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_finescale,10.2,101,NA
U348,SO,2015-05-20,D09,DE112,DN212,2,0,NA,7,3,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,9.7,94,NA
U399,SO,2015-05-21,D03,DE114,DN214,0,0,NA,5,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,10.3,96,NA
U411,SO,2015-05-21,D03,DE114,DN214,0,0,NA,9,0,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,10.5,98,NA
U401,SO,2015-05-21,D03,DE114,DN214,0,1,NA,6,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,9.3,94,NA
U08,CU,2015-05-21,J06,JE102,JN202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,13.5,111,NA
U22,CU,2015-05-21,J06,JE102,JN202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,20.6,127,NA
U09,CU,2015-05-21,J06,JE102,JN202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,13,115,NA
U23,CU,2015-05-21,J06,JE102,JN202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,16.4,118,NA
U24,CU,2015-05-21,J06,JE102,JN202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,11.8,105,NA
U36,CU,2015-05-21,J06,JE102,JN202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,14.9,101,NA
U41,CU,2015-05-21,J06,JE102,JN202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,16.3,110,NA
U18,CU,2015-05-21,J06,JE102,JN202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,9.9,96,NA
U42,SO,2015-05-21,J06,JE102,JN202,3,0,NA,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,7.6,95,NA
U43,SO,2015-05-21,J06,JE102,JN202,0,0,NA,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,10.5,95,NA
U17,SO,2015-05-21,J06,JE102,JN202,2,0,NA,5,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,9.9,109,NA
U35,SO,2015-05-21,J06,JE102,JN202,2,0,NA,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,12.2,108,NA
U07,SO,2015-05-21,J06,JE102,JN202,3,0,NA,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,12.3,113,NA
U10,SO,2015-05-21,J06,JE102,JN202,2,0,NA,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,11.2,104,NA
U25,SO,2015-05-21,J06,JE102,JN202,1,0,NA,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,8.6,95,NA
U21,SO,2015-05-21,J06,JE102,JN202,1,0,NA,5,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,8.5,96,NA
U16,SO,2015-05-21,J06,JE102,JN202,2,0,NA,4,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,12.4,110,NA
U31,SO,2015-05-21,J06,JE102,JN202,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,10.9,96,NA
U2626,CU,2015-05-21,D07,DE115,DN215,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,9.6,96,NA
U2627,CU,2015-05-21,D07,DE115,DN215,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,18.4,NA,NA
U2634,CU,2015-05-21,D07,DE115,DN215,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0,0,0,0,0,NA,lab_motiles,7.5,90,NA
U2831,CU,2015-05-21,D07,DE115,DN215,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles,5.1,84,NA
U3007,CU,2015-05-21,D07,DE115,DN215,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,1,0,0,NA,lab_motiles,9.7,NA,NA
U4173,CU,2015-05-21,D07,DE115,DN215,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,5.7,NA,NA
U4979,CU,2015-05-21,D07,DE115,DN215,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,NA,lab_motiles,13.6,111,NA
U4980,CU,2015-05-21,D07,DE115,DN215,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,NA,lab_motiles,7.9,NA,NA
U2528,PI,2015-05-21,D07,DE115,DN215,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,1,0,0,1,0,0,NA,lab_motiles,7.1,NA,NA
U2859,PI,2015-05-21,D07,DE115,DN215,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles,6.8,87,NA
U1395,PI,2015-05-21,D07,DE115,DN215,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,4.7,NA,NA
U1392,PI,2015-05-21,D07,DE115,DN215,0,0,NA,0,0,NA,0,0,0,0,0,0,1,0,1,0,0,0,NA,lab_finescale,6.5,90,NA
U1386,PI,2015-05-21,D07,DE115,DN215,0,0,NA,0,0,NA,0,0,0,0,0,0,0,1,2,0,0,0,NA,lab_finescale,7,88,NA
U1394,PI,2015-05-21,D07,DE115,DN215,0,0,NA,0,0,NA,0,0,0,0,0,1,0,1,2,2,0,1,NA,lab_finescale,5.1,80,NA
U1190,PI,2015-05-21,D07,DE115,DN215,0,0,NA,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_finescale,5.7,83,NA
U128,SO,2015-05-21,D07,DE115,DN215,0,0,NA,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,11.2,104,NA
U235,SO,2015-05-21,D07,DE115,DN215,1,0,NA,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,7.8,100,NA
U233,SO,2015-05-21,D07,DE115,DN215,1,0,NA,5,2,NA,2,0,0,0,2,0,1,0,0,0,0,0,NA,lab_finescale,9,100,NA
U210,SO,2015-05-21,D07,DE115,DN215,0,0,NA,5,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,10,98,NA
U218,SO,2015-05-21,D07,DE115,DN215,0,0,NA,2,9,NA,1,1,0,0,2,0,0,0,0,0,0,0,NA,lab_finescale,10,100,NA
U217,SO,2015-05-21,D07,DE115,DN215,0,0,NA,6,1,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,10.6,100,NA
U241,SO,2015-05-21,D07,DE115,DN215,0,0,NA,5,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,9.3,99,NA
U234,SO,2015-05-21,D07,DE115,DN215,1,0,NA,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,8.6,103,NA
U216,SO,2015-05-21,D07,DE115,DN215,0,0,NA,3,0,NA,0,0,1,0,1,1,0,0,0,0,0,0,NA,lab_finescale,9.6,96,NA
U236,SO,2015-05-21,D07,DE115,DN215,0,0,NA,9,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,11,98,NA
U196,CU,2015-05-22,J04,JE106,JN206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,13.6,109,NA
U190,CU,2015-05-22,J04,JE106,JN206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,18.5,120,NA
U197,SO,2015-05-22,J04,JE106,JN206,0,0,NA,4,2,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_finescale,17.1,113,NA
U1259,SO,2015-05-22,J04,JE106,JN206,1,0,NA,5,6,NA,1,1,0,0,2,0,0,0,0,0,0,0,NA,lab_finescale,NA,102,NA
U1249,SO,2015-05-22,J04,JE106,JN206,0,0,NA,5,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,13.7,101,NA
U156,SO,2015-05-22,J07,JE104,JN204,0,0,NA,6,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,NA,lab_finescale,11.2,110,NA
U134,SO,2015-05-22,J07,JE104,JN204,0,0,NA,6,8,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,12.2,104,NA
U138,SO,2015-05-22,J07,JE104,JN204,0,0,NA,3,3,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,11.2,100,NA
U135,SO,2015-05-22,J07,JE104,JN204,0,0,NA,1,4,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,11.3,115,NA
U160,SO,2015-05-22,J07,JE104,JN204,0,0,NA,1,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,12.8,107,NA
U161,SO,2015-05-22,J07,JE104,JN204,0,0,NA,1,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,12.6,105,NA
U162,SO,2015-05-22,J07,JE104,JN204,0,0,NA,9,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,13.5,111,NA
U158,SO,2015-05-22,J07,JE104,JN204,0,0,NA,0,6,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,12.2,116,NA
U137,SO,2015-05-22,J07,JE104,JN204,0,0,NA,0,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,9.3,93,NA
U171,SO,2015-05-22,J07,JE104,JN204,0,0,NA,4,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,11.4,102,NA
U136,SO,2015-05-22,J07,JE104,JN204,2,0,NA,3,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,9.8,98,NA
U133,SO,2015-05-22,J07,JE104,JN204,0,0,NA,4,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,11.5,105,NA
U172,SO,2015-05-22,J07,JE104,JN204,0,1,NA,1,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,12.3,110,NA
U159,SO,2015-05-22,J07,JE104,JN204,0,0,NA,9,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,11.2,104,NA
U189,SO,2015-05-22,J07,JE104,JN204,0,0,NA,9,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,13.4,108,NA
U191,SO,2015-05-22,J07,JE104,JN204,1,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,17.7,120,NA
U188,SO,2015-05-22,J07,JE104,JN204,1,0,NA,7,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,10.6,102,NA
U170,SO,2015-05-22,J07,JE104,JN204,1,0,NA,1,1,NA,1,1,0,0,2,0,0,0,0,0,0,0,NA,lab_finescale,10.6,103,NA
U179,SO,2015-05-22,J07,JE104,JN204,1,0,NA,6,4,NA,3,0,0,0,3,0,0,0,0,0,0,0,NA,lab_finescale,11.2,102,NA
U169,SO,2015-05-22,J07,JE104,JN204,0,0,NA,4,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,11.9,104,NA
U187,SO,2015-05-22,J07,JE104,JN204,0,0,NA,7,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,12.6,108,NA
U178,SO,2015-05-22,J07,JE104,JN204,0,0,NA,6,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,12.8,106,NA
U202,SO,2015-05-22,J07,JE104,JN204,0,0,NA,6,4,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,14.9,113,NA
U201,SO,2015-05-22,J07,JE104,JN204,2,0,NA,4,2,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,13.4,105,NA
U180,SO,2015-05-22,J07,JE104,JN204,0,0,NA,6,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,11.8,108,NA
U193,SO,2015-05-22,J07,JE104,JN204,0,0,NA,1,1,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,12.8,108,NA
U194,SO,2015-05-22,J07,JE104,JN204,0,0,NA,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,15,128,NA
U192,SO,2015-05-22,J07,JE104,JN204,1,0,NA,5,3,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,13.8,112,NA
U203,SO,2015-05-22,J07,JE104,JN204,0,0,NA,6,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,11.7,103,NA
U139,SO,2015-05-22,J07,JE104,JN204,0,0,NA,3,2,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_finescale,13.2,117,NA
U110,CU,2015-05-22,J08,JE105,JN205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,10.8,103,NA
U131,CU,2015-05-22,J08,JE105,JN205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,20.3,NA,NA
U75,SO,2015-05-22,J08,JE105,JN205,5,0,NA,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,10,96,NA
U66,SO,2015-05-22,J08,JE105,JN205,2,0,NA,3,2,NA,0,0,0,0,0,0,0,0,0,0,1,0,NA,lab_finescale,8.1,107,NA
U64,SO,2015-05-22,J08,JE105,JN205,4,0,NA,7,6,NA,2,0,1,0,3,0,0,0,0,0,0,0,NA,lab_finescale,23.4,140,NA
U65,SO,2015-05-22,J08,JE105,JN205,1,0,NA,2,2,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,15.4,112,NA
U74,SO,2015-05-22,J08,JE105,JN205,1,1,NA,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,8.3,96,NA
U55,SO,2015-05-22,J08,JE105,JN205,1,0,NA,6,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,7.5,89,NA
U56,SO,2015-05-22,J08,JE105,JN205,2,0,NA,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,9.3,93,NA
U77,SO,2015-05-22,J08,JE105,JN205,0,0,NA,0,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,7,86,NA
U58,SO,2015-05-22,J08,JE105,JN205,0,0,NA,3,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,10.4,96,NA
U68,SO,2015-05-22,J08,JE105,JN205,0,0,NA,5,3,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,7.2,93,NA
U59,SO,2015-05-22,J08,JE105,JN205,1,0,NA,8,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,7.1,88,NA
U80,SO,2015-05-22,J08,JE105,JN205,1,0,NA,2,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,15.1,110,NA
U83,SO,2015-05-22,J08,JE105,JN205,1,0,NA,2,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,12.7,106,NA
U103,SO,2015-05-22,J08,JE105,JN205,0,0,NA,5,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,15.4,112,NA
U95,SO,2015-05-22,J08,JE105,JN205,1,0,NA,7,4,NA,1,1,0,0,2,0,0,0,0,0,0,0,NA,lab_finescale,11.6,100,NA
U96,SO,2015-05-22,J08,JE105,JN205,1,0,NA,7,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,12.5,99,NA
U94,SO,2015-05-22,J08,JE105,JN205,0,0,NA,6,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,10.6,100,NA
U93,SO,2015-05-22,J08,JE105,JN205,0,0,NA,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,11.6,100,NA
U70,SO,2015-05-22,J08,JE105,JN205,0,0,NA,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,13.9,108,NA
U91,SO,2015-05-22,J08,JE105,JN205,1,0,NA,4,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,13.4,110,NA
U92,SO,2015-05-22,J08,JE105,JN205,2,0,NA,5,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,11.5,102,NA
U79,SO,2015-05-22,J08,JE105,JN205,2,1,NA,10,3,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_finescale,14.9,110,NA
U89,SO,2015-05-22,J08,JE105,JN205,0,0,NA,6,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,14.1,109,NA
U85,SO,2015-05-22,J08,JE105,JN205,1,0,NA,6,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,16.9,119,NA
U111,SO,2015-05-22,J08,JE105,JN205,1,0,NA,5,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,10.9,106,NA
U87,SO,2015-05-22,J08,JE105,JN205,1,0,NA,3,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,15.1,115,NA
U115,SO,2015-05-22,J08,JE105,JN205,0,0,NA,6,1,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,12.3,107,NA
U122,SO,2015-05-22,J08,JE105,JN205,2,0,NA,5,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,9.1,97,NA
U106,SO,2015-05-22,J08,JE105,JN205,3,0,NA,6,3,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,11.2,103,NA
U121,SO,2015-05-22,J08,JE105,JN205,2,0,NA,7,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,11.1,109,NA
U81,SO,2015-05-23,J03,JE107,JN207,1,0,NA,7,3,NA,2,0,0,0,2,0,0,0,0,0,0,0,NA,lab_finescale,13.6,111,NA
U57,SO,2015-05-23,J03,JE107,JN207,0,0,NA,5,3,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_finescale,13.1,113,NA
U20,SO,2015-05-23,J03,JE107,JN207,0,0,NA,9,7,NA,2,0,0,0,2,0,0,0,0,0,0,0,NA,lab_finescale,15.7,118,NA
U76,SO,2015-05-23,J03,JE107,JN207,2,0,NA,12,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,12.5,108,NA
U78,SO,2015-05-23,J03,JE107,JN207,0,0,NA,7,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,15.9,118,NA
U69,SO,2015-05-23,J03,JE107,JN207,0,0,NA,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,11.2,102,NA
U102,SO,2015-05-23,J03,JE107,JN207,0,0,NA,5,8,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,12,104,NA
U82,SO,2015-05-23,J03,JE107,JN207,0,0,NA,1,3,NA,1,1,0,0,2,0,0,0,0,0,0,0,NA,lab_finescale,12.7,102,NA
U101,SO,2015-05-23,J03,JE107,JN207,2,0,NA,8,3,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_finescale,12.6,113,NA
U84,SO,2015-05-23,J03,JE107,JN207,1,0,NA,10,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,10.7,100,NA
U60,SO,2015-05-23,J03,JE107,JN207,0,0,NA,6,1,NA,2,1,0,0,3,0,0,0,0,0,0,0,NA,lab_finescale,14,113,NA
U98,SO,2015-05-23,J03,JE107,JN207,0,0,NA,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,Cal C4 UNID missing posterior end,lab_finescale,7.7,93,NA
U97,SO,2015-05-23,J03,JE107,JN207,1,0,NA,5,3,NA,2,1,0,0,3,0,0,0,0,0,0,0,NA,lab_finescale,12.2,102,NA
U88,SO,2015-05-23,J03,JE107,JN207,2,0,NA,4,2,NA,0,0,0,1,1,0,0,0,0,0,0,0,Cal mot UNID missing both anterior and posterior end,lab_finescale,13.6,112,NA
U90,SO,2015-05-23,J03,JE107,JN207,2,0,NA,6,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,11.9,109,NA
U112,SO,2015-05-23,J03,JE107,JN207,1,0,NA,12,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,10.4,102,NA
U86,SO,2015-05-23,J03,JE107,JN207,0,0,NA,9,2,NA,0,0,0,0,0,0,1,0,0,0,0,0,NA,lab_finescale,10.1,104,NA
U113,SO,2015-05-23,J03,JE107,JN207,4,0,NA,3,6,NA,0,2,0,0,2,0,0,0,0,0,0,0,NA,lab_finescale,12.4,109,NA
U114,SO,2015-05-23,J03,JE107,JN207,0,0,NA,4,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,12.9,108,NA
U124,SO,2015-05-23,J03,JE107,JN207,1,0,NA,5,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,10.6,103,NA
U105,SO,2015-05-23,J03,JE107,JN207,1,0,NA,4,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,13.4,113,NA
U123,SO,2015-05-23,J03,JE107,JN207,1,0,NA,5,1,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,14,115,NA
