ufn,spp,collection,date,site.id,survey.id,seine.id,cal.cop,lep.cop,unid.cop,chal.a,chal.b,chal.unid,cal.m,cal.paf,cal.af,cal.mot.unid.notgf,cal.mot.notgf,cal.gf,lep.pam,lep.paf,lep.am,lep.af,lep.gf,lep.mot.unid.notgf,comments,licing.protocol
U4560,SO,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4561,SO,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4622,SO,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4623,SO,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles
U4624,SO,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,1,1,1,0,3,0,0,0,0,0,0,0,NA,lab_motiles
U4625,SO,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3336,CU,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3337,CU,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3338,CU,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3339,CU,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,NA,lab_motiles
U3340,CU,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3341,CU,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,NA,lab_motiles
U3601,CU,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3602,CU,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U3603,CU,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3604,CU,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2553,PI,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2554,PI,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2555,PI,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3414,PI,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3415,PI,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3416,PI,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3417,PI,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles
U3418,PI,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3419,PI,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1654,SO,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1655,SO,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1656,SO,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1661,SO,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1662,SO,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1663,SO,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1671,SO,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U1672,SO,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1673,SO,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1674,SO,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1801,SO,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1802,SO,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1803,SO,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1804,SO,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1805,SO,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1811,SO,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U1812,SO,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1813,SO,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1814,SO,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1815,SO,25,6/7/2016,D22,DE302,DN402,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2947,CU,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2948,CU,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2949,CU,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2950,CU,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2951,CU,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U3196,CU,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,NA,lab_motiles
U3197,CU,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3198,CU,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3199,CU,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,NA,lab_motiles
U3200,CU,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,NA,lab_motiles
U3834,PI,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,NA,lab_motiles
U3835,PI,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles
U3836,PI,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3837,PI,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3838,PI,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,NA,lab_motiles
U3839,PI,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3840,PI,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3887,PI,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,NA,lab_motiles
U3888,PI,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,1,0,NA,lab_motiles
U3889,PI,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1667,SO,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1668,SO,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1669,SO,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,1,1,0,2,1,0,0,0,0,0,0,NA,lab_motiles
U1670,SO,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,1,1,0,2,0,0,0,0,0,0,0,NA,lab_motiles
U1678,SO,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1691,SO,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1692,SO,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1693,SO,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U1701,SO,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1702,SO,26,6/9/2016,J02,JE264,JN364,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2978,CU,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2979,CU,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3325,CU,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3326,CU,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3327,CU,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3328,CU,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles
U3329,CU,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3501,CU,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3502,CU,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,NA,lab_motiles
U3503,CU,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3762,PI,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3763,PI,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3764,PI,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3765,PI,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3766,PI,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0,0,0,0,0,NA,lab_motiles
U3767,PI,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3768,PI,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,NA,lab_motiles
U3769,PI,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,1,NA,lab_motiles
U3770,PI,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3771,PI,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles
U1791,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1792,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1793,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1794,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1795,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1796,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1797,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U1798,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,2,0,0,2,0,0,0,0,0,0,0,NA,lab_motiles
U1799,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1800,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4177,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U4292,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U4293,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4294,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4295,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4296,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4302,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4303,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4304,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4305,SO,27,6/14/2016,D09,DE322,DN422,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3330,CU,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3331,CU,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3332,CU,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3333,CU,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3334,CU,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3335,CU,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3504,CU,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3505,CU,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3506,CU,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3507,CU,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3824,PI,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U3825,PI,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3826,PI,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3827,PI,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3828,PI,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3829,PI,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3830,PI,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3831,PI,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3832,PI,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3833,PI,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U1694,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1703,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U1704,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1705,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1706,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1707,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1708,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1709,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1710,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1711,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4196,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4197,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,1,1,0,0,2,0,0,0,0,0,0,0,NA,lab_motiles
U4198,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4199,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4200,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4222,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,NA,lab_motiles
U4223,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4224,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4314,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,1,2,0,3,2,0,0,0,0,0,0,NA,lab_motiles
U4315,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,NA,lab_motiles
U4316,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,1,0,0,1,2,0,0,0,0,0,0,0,NA,lab_motiles
U4317,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4344,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4345,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4393,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4394,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U4417,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4418,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4419,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U4420,SO,28,6/14/2016,D22,DE320,DN420,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3734,CU,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3735,CU,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3736,CU,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3737,CU,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3738,CU,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles
U4032,CU,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4033,CU,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,NA,lab_motiles
U4034,CU,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4035,CU,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4040,CU,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles
